file_name,ipa
sin_01_00192,(manōratha pūraṇi aṭuvāva desiya tis aṭa piṭuva)
sin_01_00193,piḷindivaccha himiṭa pātra ādhāra pudā anusas pahak læbuṇi.
sin_01_00194,kisivakin kampā no vana sitak læbē.
sin_01_00195,manāva sihiya pihiṭat.
sin_01_00196,dharmaya darā gænīmaṭa nuvaṇa læbē.
sin_01_00197,darāgat dharmaya amataka no vet.
sin_01_00198,manāva dharmaya niścita lesa væṭahenu læbē.
sin_01_00199,eyaṭa hētuva nam ihata kī sivuru pidīma piṇḍapāta dāna senasun idikirīm ādī puṇya karma karanuyē dharmaya asā dæna gat bævini.
sin_01_00200,dharmaya dæna kiyā gænīmaṭa no læbuṇi nam kæṉda saraluvakudu bat hændakudu no dena bava dharmayē penvā æta.
sin_01_00201,mē karuṇinda dharma dānamaya piṁkama ma siyalu dan paradavana bava data yutu ya.
sin_01_00202,tava da rahat bōdhiyen nivan duṭu pirisa atara agatæmpat særiyut svāmin vahansēṭa kalpayak muḷullehi vasina varşāvē diyabiṉdu pramāṇaya kīmaṭa taram mahā nuvaṇak ættē ya.
sin_01_00203,mē taram nuvaṇak æti særiyut himiṭa da baṇa padayak dæna gænīmaṭa no læbuṇi nam nivan dækīmaṭa no hæki vannē ya.
sin_01_00204,mē hētuven dharma dāna ma ya pina ma siyalu dāna ma ya piṁkam valaṭa vaḍā śrēşṭha vana bava agra vana bava tathāgata sammā sambudurajāṇan vahansē sak deviṉduṭa vadārannaṭa yedunē ya.
sin_01_00205,"maraṇin pasu nævata upatak næta, pin pav kiyā deyak næta, pin valavat pav valavat vipākayan siduvennē næta, divya lōka, brahma lōka næta, nivana kiyā deyak tibiya no hæka yanādī ākārayen varadavā dækīma nætahot varadavā piḷigænīma mithyā dṛşṭiya lesa haṉdunvanavā."
sin_01_00206,gannā vū ākāraya væradi vīma.
sin_01_00207,eyama satyaya yi tīraṇaya kara gænīma.
sin_01_00208,karuṇu deken mema akusalaya siduvē.
sin_01_00209,dasa akusala karmayangen balavat ma akusala karmaya vanuyē mitya dṛşṭiya vana atara sesu siyaḷu akusal mē nisā sidu vē.
sin_01_00210,"mithyā dṛşṭi bohō saṁkhyāvak pævatuṇa da ēvāyin barapatala ma akusal siduvennē nāstika dṛşṭiya, ahētuka dṛşṭiya saha akriya dṛşṭiya yana tunen ya."
sin_01_00211,sambudu dahamē karmaya yanu cētanāva vē.
sin_01_00212,ē bava mesē dækvē
sin_01_00213,'cētanāhaṁ bhikkhavē kammaṁ vadāmi' mahaṇeni mama cētanāva karmaya yæ yi vadārami kiyā ya.
sin_01_00214,mē anuva sitana cētanāva anuva sidukarana karmaya da yahapat hō ayahapat viya hæki ya.
sin_01_00215,"ē anuva trividha puṇya kriyā, dasa kusala dharma, dasa pāramī dharma, samasatalis karmasthāna ādī pin kaṭayutu yahapat karma gaṇayaṭa da, paspav, dasa akusal, adharma veḷadām ādiya ayahapat karma saṁkhyāvaṭa da væṭenu læbē."
sin_01_00216,"esē ma yahapat karma hētuven sæpa dāyaka sænasum phalavana yahapat vipāka da, ayahapat karma hētuven denet kaṉdulin tet karavana duk vipāka da gena denu læbē."
sin_01_00217,yahapat karma valaṭa gena dena sæpa vipāka ānisaṁsa namin da dakvā æta.
sin_01_00218,yahapat karmayan gē dāyādaya da eya ma vē.
sin_01_00219,kusala akusala karma valaṭa vipāka gena dena avasthā hatarak dharmaye hi sadahan vē.
sin_01_00220,"eka, diṭṭhadhammavēdanīya"
sin_01_00221,"deka, upapajjavēdanīya"
sin_01_00222,"tuna, aparāpariyavēdanīya"
sin_01_00223,"hatara, ahōsi karma kiyā ya."
sin_01_00224,taman karana hoṉda hō naraka karma vala koṭasakaṭa melova vipāka læbē (ema avasthāvē pahaḷa vū citta vīthiyehi paḷamu javanayē śaktiyeni).
sin_01_00225,"nidarśana lesa puṇṇa nam dugiyā, ciṁcimānavikāva, suppabuddha raju ādi aya dækviya hæka."
sin_01_00226,mēvā diṭṭhadhammavēdanīya vipāka yæyi keṭiyen data yutu ya.
sin_01_00227,mā visin mesē asana ladī: ek samayekhi bhāgyavatun vahansē pansiyak pamaṇa vū mahat biksaṉgana samaṉga rajagahanuvaraṭat nālandā nuvaraṭat atarehi dīrghamārgayaṭa piḷipansēk veti.
sin_01_00228,suppiya nam pirivæjiyāt bambadat nam taruṇa atævæssā samaṉga rajagaha nuvaraṭat nālandā nuvaraṭat ataræ vū dik maṉgaṭa piḷipannē vē.
sin_01_00229,"ehi dī suppiya pirivæji noyek karuṇin budurajāṇan vahansēṭa dos kiyayi, dharmayaṭa dos kiyayi, saṁghayāṭa dos kiyayi."
sin_01_00230,"ehet ohugē atævæsi taruṇa bambadat temē noyek karuṇin budurajāṇan vahansē pasasayi, dharmaya pasasayi, saṁghayā pasasayi."
sin_01_00231,mesē ē æduru atævæsi dedena ekek anekāṭa iṉdurā ma viruddhavāda ættō bhāgyavatun vahansēt biksaṉgapirisat anuva giyō vet.
sin_01_00232,ikbiti bhāgyavatun vahansē ambalaṭṭhikā uyanehi rājāgārayehi (raja gehi) biksaṉgana samaṉga ek ræyak navātænaṭa eḷæmbisēka.
sin_01_00233,bambadat nam taruṇa atævæssā hā suppiya pirivæjjāt ek ræyak visīmaṭa ehi ma eḷæmbiyē ya.
sin_01_00234,"ehi dī da suppiyapirivæjjā noyek karuṇin budu rajāṇan vahansēṭa nindā kereyi, dharmayaṭa nindā kereyi, saṁghayāṭa nindā kereyi."
sin_01_00235,"ohugē atævæsi taruṇa bambadatā noyek karuṇin buduguṇa kiyayi, dahamguṇa kiyayi, saṉgaguṇa kiyayi."
sin_01_00236,mesē ē æduru atævæsi dedenā ekek anekāṭa iṉdurā ma viruddhavāda ættō væ veset.
sin_01_00237,"'mahaṇeni, anun māgē hō dharmayē hō saṁghayāgē hō guṇa kiyatot, ehi topa visin prītiya no ipadæviya yutu ya."
sin_01_00238,somnasa no kaḷa yutu ya.
sin_01_00239,sitehi prītiyen ilpuṇubava no kaḷa yutu ya.
sin_01_00240,"mahaṇeni, anun māgē hō guṇa kiyatot, dharmayē hō guṇa kiyatot, saṁghayāgē hō guṇa kiyatot, ehi tepi prīti vannahu nam, satuṭu vannahu nam, topaṭa ma eyin antarāya vē."
sin_01_00241,(topagē ma dhyānādīguṇalābhayaṭa eya bādhaka vē.)
sin_01_00242,"mahaṇeni, anun māgē hō dharmayē hō saṅghayāgē hō guṇa kiyatot, ehi topa visin 'mē karuṇinut meya ætta ya."
sin_01_00243,mē karuṇinut meya esē ma æti ekeka.
sin_01_00244,meya apa kerehi ættē vē.
sin_01_00245,meya apa tuḷa vidyāmāna ma yæ' yi ætiguṇa ætiguṇa vaśayen piḷina kaṭa yutu yi.
sin_01_00246,"mahaṇeni, tathāgatayangē guṇa kiyana puhudun temē yamekin (ovun vahansē kerehi vū yam guṇayak karaṇa koṭa gena) kiyannē nam, ohu kiyana ē guṇaya alpamātra ekeka."
sin_01_00247,svalpamātra ekeka.
sin_01_00248,ācāraśīlaguṇa pamaṇak ma vū maṉda dæyeka.
sin_01_00249,"mahaṇeni, tathāgatayangē guṇa kiyana puhudun temē yamekin kiyannē nam, ohu kiyana ē alpamātra vū svalpamātra vū śīlamātra vū guṇaya kavarē da? yat:-"
sin_01_00250,"'śramaṇagautama temē paṇivā hæra damā, paṇivāyen væḷækkē ya."
sin_01_00251,bahā tæbū daṇḍumuṉguru ættē ya.
sin_01_00252,(daṇḍu muguru no darannē ya)
sin_01_00253,bahā tæbū āyudha ættē ya (āyudha no darannē ya)
sin_01_00254,pavaṭa piḷikul karannē ya.
sin_01_00255,maitriyaṭa pæmiṇiyē ya (maitriyen yuktaya)
sin_01_00256,"siyalu satun kerehi hitānukampā æti va vesē yæ' yi mesē hō mahaṇeni, tathāgatayangē guṇa kiyana puhudun temē kiyannē ya."
sin_01_00257,'śramaṇagautama temē ayinādan hæra damā ayinādanin væḷakuṇē ya.
sin_01_00258,dun dæya ma piḷigannāsulu ya.
sin_01_00259,dun dæya ma sitinut kæmæti væ ivasana sulu ya.
sin_01_00260,"nosora vū pirisidusitin yutu væ vesē yæ' yi mesē hō mahaṇeni, tathāgatayangē guṇa kiyana puhudun temē kiyannē ya."
sin_01_00261,'śramaṇagautama temē abramsara duru koṭa bambasara hæsirennē ya.
sin_01_00262,"gæmi dahamak vū mevundamin duru væ hæsirennē eyin væḷækkē yæ' yi mahaṇeni, mesē hō tathāgatayangē guṇa kiyana puhudun temē kiyannē ya."
sin_01_00263,"'śramaṇagautama temē boru kīma durælā, boru kīmen væḷækkē ya."
sin_01_00264,ætta kiyannē ya.
sin_01_00265,ætten ætta gaḷapā kiyannē ya.
sin_01_00266,tahavuru væ pihiṭi kathā ættē ya.
sin_01_00267,ædæhiya yutu kathā ættē ya.
sin_01_00268,"lova no ravaṭannekæ' yi mahaṇeni, mesē hō tathāgatayangē guṇa kiyana puhudun temē kiyannē ya."
sin_01_00269,"'yam sē samahara pinvat mahaṇabamuṇō gihiyan sædæhæyen dun bojun vaḷaṉdā, næṭum gæyum væyum,"
sin_01_00270,"naṭasamajjā (naḷuvan samūhayak ek væ janasamūhayā idiriyehi dakvana næṭum),"
sin_01_00271,"ākhyāna (mahābhārata rāmāyaṇādī kathā kīma hō æsīm),"
sin_01_00272,"pāṇisvara (atin lohobera gæsīm hō attala gæsīm),"
sin_01_00273,"vētāla (līmuvā tālampaṭa gæsīm hō maturu dapā malasiruru nægiṭuvīm),"
sin_01_00274,"kumbhathūna (sivuras bera væyīm), śōbhanaka (raṁgabalikaraṇaya hevat raṉgamaṇḍalehi dī dēvatāvanaṭa stōtravaśayen nāndīgīta gāyanaya nohot pratibhānacitra kirīm),"
sin_01_00275,"saṇadovun keḷiya(hō ayōguḍa kriḍāva), uṇagas osovā gena kærena kriḍāva,"
sin_01_00276,"asthidhāvanaya (maḷavungē æṭa suvaṉda kavā tabā nakatsemehi ī vaṭā siṭa utsava kæruma), æt yuda (ætun piṭa næga yuda kæruma), as yuda (asun næga yuda kæruma),"
sin_01_00277,"ætpora, aspora, miyupora, gonpora, eḷupora, bæṭeḷupora, kukuḷupora, vaṭupora, poluharamba, miṭuyuda, mallapora, yuda pavatnā tæn daknaṭa yāma,"
sin_01_00278,"balasen gaṇina tæn daknaṭa yǣma, balasen bedana tænaṭa yǣma, atæni asæniǣ balaæni daknaṭa yǣma yana visuḷudasnehi yedī veset da,"
sin_01_00279,"mahaṇagoyum temē mē ādī vū hō mē baṉdu vū visuḷudasnen væḷækkē yæ' yi, mahaṇeni, mesē hō tāthāgatayangē guṇa kiyana puhudun temē kiyannē ya."
sin_01_00280,"mahaṇeni, mehi kisi mahaṇek hō bamuṇek hō vīryaya pratyaya koṭa gena (væra vaḍā),"
sin_01_00281,"utsāhaya pratyaya koṭa gena (utsāha vaḍā),"
sin_01_00282,"yali yali vīryyayehi yedīmaṭa pæmiṇa (puna punā væra vaḍā),"
sin_01_00283,"nopamā bavaṭa pæmiṇa (eḷambæ siṭiya sihiya nisā), nuvaṇa nisā,"
sin_01_00284,"yam samādhiyekin sita manā væ pihiṭi kalhi anēkavidha vū peræ vusu kaṉda piḷiveḷa sihi kerē da, esē vū cittasamādhiyak labayi."
sin_01_00285,"ē mesē yi: 'asō tænæ vīmi, ehi me nam ætiyem vīmi, me nam gōtra ætiyem vīmi,"
sin_01_00286,"mebaṉdu pæhæ ætiyem vīmi, mēbaṉdu āhāra ætiyem vīmi, mē baṉdu suva duk viṉdinnem vīmi, me tek vayas sīmāvak ætiyem vīmī, ē mama eyin sæva asō tæna upanimi,"
sin_01_00287,"ehi da me nam ætiyem vīmi, me nam gōtra ætiyem vīmi, mebaṉdu pæhæ ætiyem vīmi,"
sin_01_00288,"mēbaṉdu āhāra ætiyem vīmi, mebaṉdu suva duk viṉdinnanem vīmi, metek āyu sīmāvak ætiyem vīmi, ē mam eyin sæva mehi upanimi' yi."
sin_01_00289,"mesē ek jātiyak da, jāti dekak da, jāti tunak da, jāti satarak da, jāti pasak da, jāti daśayak da,"
sin_01_00290,"jāti vissak da, jāti tisak da, jāti sataḷisak da, jāti panasak da, jāti siyayak da, jāti dahasak da,"
sin_01_00291,"jāti siyadahasak da, noyek siya gaṇan jātīn da, noyek dahas gaṇan jātīn da, noyek siyadahas gaṇan jātīn da,"
sin_01_00292,"mesē pæhæ saṭahan ādī ākāra sahita koṭa, nāmagōtra vaśayen uddēśa sahita koṭa noyek vædǣrum peræ vūsū kaṉda piḷiveḷa sihi kereyi."
sin_01_00293,"mahaṇeni, dik kalak ævǣmen kisi samayeka mē lova nasnē da, ebaṉdu vū kālayek vē ma ya."
sin_01_00294,esē lova næsena kalhī sathu behevin ābhassara bambalovæ upadinnō veti.
sin_01_00295,"ohu ehi dhyānacitta balayen upannō veti, prītiya ma āhāra koṭa ættō veti, tumū ma bæbaḷennō veti, ahasehi hæsirennō veti, sitkaḷu vastrābharaṇa hæṉda pæḷaṉda siṭinnō veti."
sin_01_00296,ehi ohu itā bohō kalak siṭit.
sin_01_00297,dik kalak ikmīmen yam kisi samayeka melova nævata haṭagannē nam esē vū kālayek veyi.
sin_01_00298,esē lova haṭa gannā kalhī his bambavimanek pahaḷa veyi.
sin_01_00299,ē kalhī ektarā sattvayek āyu gevī yǣmen hō pin gevī yǣmen ābhassara bamba lovin sæva ē his bambavimanehi upadī.
sin_01_00300,he temē ehi dhyāna sitin upannē prītiyama āhāra koṭa ættē veyi.
sin_01_00301,"siya siruru eḷiyen ma babaḷannē veyi, ākāśacārī veyi, sitkaḷu vastrābharaṇa æti væ siṭinnē veyi."
sin_01_00302,hē ehi itā bohō kalak siṭiyi.
sin_01_00303,ehi ohu hudakalā væ bohō kalak vusū heyin 'an sathu da mē atbavaṭa ennāhu nam yehekæ' yi prārthanāvek tṛşṇāvek ohuṭa pahaḷa veyi.
sin_01_00304,"ikbiti ektarā sattva kenek da, āyu gevīmen hō pin gevīmen hō ābhassara lovin sæva ē bambavimanaṭa, ohugē sahabhāvayaṭa pæmiṇet."
sin_01_00305,"ohu da ehi dhyānamanasin upannō prītiya ma āhāra koṭa ættō vet, svayamprabha vet, ākāśacārī vet, sitkaḷu uyan viman ādiyehi siṭinnō (nohot sitkaḷu vastrābharaṇa hæṉda pælæṉda siṭinnō) vet."
sin_01_00306,ohu ehi itā dik kalak siṭit.
sin_01_00307,"'yam ē bhavat brahmayek mahābrahma da, anun mæḍa pavatvannē da, īśvara da, kāraka da, nirmāpaka da, uttama da, lova sakas karannē da,"
sin_01_00308,"purudu kaḷa vaśītā ættē da, upanunhaṭat upadanāvunhaṭat pītṛ da, yam bhavat mahabambakhu visin apa mavana ladumō da,"
sin_01_00309,"ē mahabamba temē nitya ya, dhruva ya (no mærennē ya), sadākālika ya, novenas vana svabhāva ættē ya, mahāpṛthivi ādī śāśvata vastūn hā sama væ esē ma novenas væ siṭinnē ya."
sin_01_00310,"yam baṉdu api ē bhavat bambahu visin mavana ladumō da, ē api anityamha, adhruvayamha, alpāyuşkayamha, mærena svabhāvaya ættamha, "
sin_01_00311,e bævin bamba lovin sæva mehi mē minisat bavaṭa āmha' yanu yi.
sin_01_00312,"agramārgayāgē utpādakşaṇayehi da yam sitakaṭa anaturu væ agramārgaya piḷilabannāhu nam ē cittayāgē utpādakşaṇayehi da,"
sin_01_00313,ataræ avan nopiḷisan ek sañcētanaka sukkavisaṭṭhi ævætaṭa mūlāyapaṭikassanāva
sin_01_00314,adhyātmarūpayehi parikarmasaṁgnā rahita vūyē
sin_01_00315,anaññātaññassāmītindriya hā aññindriya
sin_01_00316,anu va daknāsulu va keles tavana væra æti va manā dænum æti va sihi æti va
sin_01_00317,anupasapanakhu kerehi vimati ætiyē nam dukuḷā ævæt veyi.
sin_01_00318,an eka dharmayakudu mama nuvaṇæsin no nodakimi.
sin_01_00319,arīaṭaṉgimaṉga vaḍannē arīaṭaṉgimaṉga bahula karannē nivanaṭa næmuṇē nivanaṭa næmburu vūyē veyi.
sin_01_00320,artha piṇisa hita piṇisa suva piṇisa
sin_01_00321,arhat vū buduradun visin vadāraṇa laddē ya.
sin_01_00322,arhat vū sarvagnayan vahansē visin meya vadāraṇa laddē ya.
sin_01_00323,"avaśeşa indriyayō indriya veti, aññātāvindriya no vē."
sin_01_00324,avaśēşadharmayō maitriya hā samprayuktayō yi.
sin_01_00325,avidyāparighayek mōhasaṅkhyāta akuśalamūlayek vē
sin_01_00326,asaṅkhatadhātuva skandha saṅkhyāven hærapiyā
sin_01_00327,ākāśadhātu ya abdhātu ya rūpayāgē upacaya ya rūpayāgē santati ya
sin_01_00328,ātmahitaya piṇisa piḷipan pudgalayek
sin_01_00329,āyuşmat ānanda teraṇuvō bhāgyavatun vahansēṭa mesē sæla kaḷēya.
sin_01_00330,āyuşmat bakkula teraṇuvō
sin_01_00331,āśvāsapraśvāsayangē utpādakşaṇayehi hā āśvāsapraśvāsayangē bhaṅgakşaṇayehi
sin_01_00332,ætrajaku men bæṉdum siṉda āsrava rahitava vesemi.
sin_01_00333,æspahasa nisā suva vū hō duk vū hō noduk nosuva vū hō
sin_01_00334,ikbiti ē bhikşūhu bhāgyavatun vahansēṭa mepavat sæḷa kaḷaha.
sin_01_00335,"indriya novūvāhu aññātāvindriya novūye veyi yat, esē yi."
sin_01_00336,"indriya novūvāhu cakkhundriya novūye veyi yat, esē yæ."
sin_01_00337,"indriyayō aññātāvindriya veyi yat, aññātāvindriya indriya da aññātāvindriya da veyi."
sin_01_00338,ema lokottarakuśaladhyānaya kaḷa bævin væḍu bævin kāmayangen ven va ma.
sin_01_00339,ekalhi āyuşmat ānanda teraṇuvō bhāgyavatun vahansē veta eḷambiyaha.
sin_01_00340,ekalhi ektarā mahaṇek bhāgyavatun vahansē veta eḷambiyē ya.
sin_01_00341,ek āyatanayak hā samaga ek dhātuvak hā samaga ætæm dharma kenakun hā viprayukta
sin_01_00342,"ek prakārayekin vignānaskandhaya veyi, sparśaya hā samprayukta vūyē yi."
sin_01_00343,ek skandhayak visin dasa āyatanayak visin soḷos dhātuvak visin asaṅgṛhīta
sin_01_00344,ek skandhayak hā dasa āyatanayan hā soḷos dhātūn hā viprayukta
sin_01_00345,ekkaleka bhāgyavatun vahansē rajagahanuvara samīpayehi kalandakanivāpa nam vū vēḷuvanārāmayehi vasana sēka.
sin_01_00346,ekkaleka bhāgyavatun vahansē sævætnuvara samīpayehi jētavana nam vū anēpiṇḍu siṭuhugē aramhi vasana sēka.
sin_01_00347,ebævin api mohugē tajjanīyakarmaya sansiṉduvamu yi mesē adahas vē.
sin_01_00348,eya dænagannā pragnāva śrutamayagnāna yæ.
sin_01_00349,eya duru karana laddē topaṭa hita piṇisa suva piṇisa vannēya.
sin_01_00350,eyin kiyanu læbeyi ēvamētassa kēvalassa dukkhakkhandhassa samudayō hōti yi.
sin_01_00351,esamayehi ektarā mahaṇek gilan veyi.
sin_01_00352,esamayehi bhāgyavat buduhu sævæt nuvara jetavana nam anēpiṇḍu siṭuhugē aramhi væḍæveseti.
sin_01_00353,ehi kāmarāgānusaya da paṭighānusaya da mānānusaya da diṭṭhānusaya da vicikicchānusaya da bhavarāgānusaya da æta.
sin_01_00354,ehi dī bhāgyavatun vahansē mahaṇeni yi bhikşūn æmatū sēka.
sin_01_00355,eheyin kiyanu læbeyi viharati'yi.
sin_01_00356,"eheyin kiyanu læbeyi, ēvamētassa kēvalassa dukkhakkhandhassa samudayō hōti yi."
sin_01_00357,eḷamba bhāgyavatun vahansē væṉda ekatpaseka siṭiyē ya.
sin_01_00358,eḷamba bhāgyavatun vahansē sakasā væṉda ekatpasva hunha.
sin_01_00359,ē dharmayō satara skandhayak visin āyatana dekak visin dhātu dekak visin saṅgṛhīta veti.
sin_01_00360,ē pinen māgē sampattiya mehi samṛddha veyi.
sin_01_00361,ē puṉgulhaṭa mæ kāmadhātuyehi devædǣrum vēdanā æti kalhi ohuṭa
sin_01_00362,ē bhāgyavat arhat sammāsambudurajāṇan vahansēṭa namaskāra vēvā.
sin_01_00363,ē mahaṇahuṭa saniṭuhan kirīma avasan koṭa æti kaṭhinuddhāraya vē.
sin_01_00364,ovungen kinam væḍek dæ yi biṉdīmē adahasa peraṭu koṭa ættāhu pohoya karat.
sin_01_00365,ovungē hamuvehi pævariya yutu ya.
sin_01_00366,ohu no pæmiṇi anya vū āvāsikabhikşūhu ættāha yi no danit.
sin_01_00367,kamvadan piriyatæ uvadǣ meheṇaṭa paciti ævæt veyi.
sin_01_00368,kavara pinekin tīgē sucaritaphalaya mehi samṛddha vē da?
sin_01_00369,"kavarek esamayehi saṁskāraskandha veyi yat,"
sin_01_00370,kābun maraṇin matu sæpayen paha vū napuru gati æti vivasa va patita vana
sin_01_00371,kābun maraṇin matu sugati saṅkhyāta
sin_01_00372,kāmadhātuyehi devædǣrum vēdanāyehi da rūpadhātuyehi da arūpadhātuyehi da
sin_01_00373,kāmarāgānusaya da paṭighānusaya da prahīṇayaha yi hō aprahīṇayaha yi hō
sin_01_00374,kāmarāgānusaya da paṭighānusaya da mānānusaya da diṭṭhānusaya da vicikicchānusaya da bhavarāgānusaya da
sin_01_00375,kāmāvacara rūpāvacara arūpāvacara apariyāpanna
